Date,DIVISLAB.NS,ITC.NS,TCS.NS,SUNPHARMA.NS,ULTRACEMCO.NS,NTPC.NS,SBIN.NS,AXISBANK.NS,DRREDDY.NS,LT.NS,CIPLA.NS,INFY.NS,SBILIFE.NS,SHREECEM.NS,EICHERMOT.NS,BAJAJHLDNG.NS,HCLTECH.NS,ONGC.NS,RELIANCE.NS,AUROPHARMA.NS,HEROMOTOCO.NS,TECHM.NS,INDUSINDBK.NS,WIPRO.NS,POWERGRID.NS,BAJAJ-AUTO.NS,ADANIPORTS.NS,TATASTEEL.NS,GRASIM.NS,BHARTIARTL.NS,M&M.NS,UPL.NS,HINDUNILVR.NS,NESTLEIND.NS,HINDALCO.NS,ICICIBANK.NS,BRITANNIA.NS,COALINDIA.NS,ASIANPAINT.NS,ICICIPRULI.NS,IOC.NS,BAJFINANCE.NS,KOTAKBANK.NS,MARUTI.NS
2009-01-20,231.38307189941406,40.31064224243164,92.6606216430664,99.351806640625,364.993896484375,93.68523406982422,93.50192260742188,75.88313293457031,416.39337158203125,257.7747497558594,164.04696655273438,113.41532135009766,,447.4925537109375,20.00288963317871,160.2716064453125,20.186391830444336,58.87405776977539,263.1614074707031,12.376421928405762,528.0999145507812,44.252098083496094,33.71992492675781,44.48160171508789,25.582000732421875,149.29681396484375,68.72496795654297,12.480871200561523,165.70433044433594,264.036376953125,66.51283264160156,55.687896728515625,185.5753173828125,442.0005798339844,42.64107894897461,59.83376693725586,105.78775024414062,,81.54358673095703,,18.099773406982422,5.185034275054932,75.22742462158203,502.62884521484375
2009-01-21,199.20504760742188,40.45237731933594,91.88603210449219,97.37083435058594,365.6976623535156,90.66231536865234,90.8386001586914,73.24230194091797,397.8385314941406,249.2089385986328,166.26321411132812,110.88743591308594,,435.2691955566406,19.98956298828125,156.75259399414062,21.031280517578125,57.62413787841797,248.9767303466797,12.071870803833008,531.0661010742188,42.38254928588867,32.49785614013672,42.834129333496094,23.87653350830078,148.23377990722656,65.3349838256836,12.087343215942383,156.0836944580078,249.77099609375,65.73648071289062,57.907623291015625,192.40098571777344,442.0005798339844,41.71696090698242,55.76483154296875,107.17652893066406,,81.46456909179688,,17.788166046142578,5.163100719451904,72.54557800292969,484.7997741699219
2009-01-22,213.27548217773438,40.2988395690918,92.6886215209961,99.61802673339844,364.9469299316406,89.95699310302734,91.60313415527344,74.74235534667969,381.33050537109375,241.75245666503906,159.61453247070312,111.52625274658203,,436.05633544921875,19.954038619995117,156.26480102539062,20.30449104309082,57.57538986206055,252.634033203125,12.354354858398438,536.083251953125,42.8873291015625,31.502105712890625,42.502689361572266,25.00861167907715,154.46469116210938,67.63467407226562,11.469860076904297,162.11451721191406,265.2572326660156,63.784454345703125,52.46925735473633,191.0056610107422,442.0005798339844,38.59259796142578,57.078365325927734,106.7243423461914,,79.26068878173828,,17.529163360595703,5.307859420776367,68.44249725341797,466.52154541015625
2009-01-23,201.45631408691406,40.2515869140625,90.73816680908203,96.7165298461914,371.4219665527344,90.61192321777344,87.50312805175781,69.03854370117188,384.62322998046875,233.16845703125,171.8037567138672,109.14781188964844,,426.75,19.554332733154297,148.7041778564453,19.44144058227539,57.309452056884766,257.0472717285156,11.974762916564941,534.28466796875,39.12955093383789,29.73689842224121,41.63507843017578,25.361469268798828,149.65660095214844,66.68183135986328,10.641215324401855,154.87342834472656,262.6654968261719,58.70476531982422,49.77781295776367,186.1409912109375,442.0005798339844,38.28455352783203,54.93444061279297,105.90886688232422,,80.84553527832031,,17.5332088470459,5.180647373199463,63.313636779785156,462.7491149902344
2009-01-27,184.149658203125,40.34608459472656,93.15524291992188,102.99789428710938,366.91754150390625,95.7761001586914,91.38048553466797,70.91587829589844,395.0352783203125,231.96815490722656,176.4670867919922,113.44705963134766,,438.2787780761719,19.487714767456055,149.819091796875,20.449848175048828,55.06229019165039,272.56591796875,13.72706127166748,540.9428100585938,40.33540344238281,29.73689842224121,44.07217025756836,26.18479347229004,148.20106506347656,68.84407043457031,11.002745628356934,160.96578979492188,277.3377685546875,60.37952423095703,50.77669906616211,191.0811004638672,442.0005798339844,38.900638580322266,57.53886413574219,109.13449096679688,,70.3661117553711,,17.478578567504883,5.084139823913574,64.26524353027344,482.9134826660156
2009-01-28,188.67385864257812,41.491737365722656,95.28646850585938,104.52766418457031,386.7648620605469,96.35547637939453,93.46409606933594,75.96395111083984,393.8338317871094,244.3167266845703,179.32969665527344,116.58197784423828,,465.086669921875,19.283422470092773,160.4806671142578,21.069543838500977,56.84407043457031,283.2489013671875,14.393550872802734,549.5572509765625,41.905818939208984,29.827425003051758,45.64164733886719,26.772891998291016,151.2102508544922,72.29817962646484,11.338683128356934,161.56069946289062,279.37261962890625,62.84171676635742,52.247276306152344,195.38011169433594,442.0005798339844,39.03264236450195,61.6077995300293,107.15631103515625,,68.539794921875,,17.5574951171875,5.171873092651367,68.03465270996094,467.5544128417969
2009-01-29,188.27337646484375,41.44449234008789,96.51638793945312,103.43562316894531,390.2839660644531,97.27583312988281,92.35509490966797,78.2634506225586,403.1781005859375,240.4430389404297,176.37469482421875,118.7066650390625,,462.2623596191406,19.110218048095703,153.19874572753906,20.19087791442871,56.65346145629883,282.3819274902344,15.06445598602295,558.04541015625,43.06494140625,29.601116180419922,44.30613327026367,26.596464157104492,156.19822692871094,69.89772033691406,11.754607200622559,161.48548889160156,268.7700500488281,65.3039321899414,51.05416488647461,193.8717041015625,442.0005798339844,40.52881622314453,61.91730880737305,108.23019409179688,,65.83544158935547,,17.581771850585938,5.338566780090332,69.24581146240234,489.0213623046875
2009-01-30,191.53123474121094,42.542911529541016,96.06575775146484,96.96920776367188,371.5628356933594,96.96907806396484,96.70291900634766,77.91314697265625,400.28582763671875,251.06387329101562,177.25198364257812,118.38956451416016,,460.6880798339844,19.35004234313965,159.78382873535156,21.47650909423828,58.05851364135742,294.2765197753906,14.155202865600586,553.375244140625,44.47642517089844,30.189512252807617,45.14447784423828,25.949554443359375,155.28237915039062,70.75895690917969,11.812193870544434,163.52993774414062,271.5758972167969,67.04522705078125,52.136287689208984,197.34112548828125,442.0005798339844,43.08113098144531,62.8458366394043,112.2834243774414,,69.25540161132812,,18.055259704589844,5.167486667633057,70.13565063476562,510.4430236816406
2009-02-02,186.6282196044922,42.09410095214844,92.25389099121094,94.49634552001953,364.5246276855469,92.64855194091797,92.06522369384766,71.4727783203125,399.4848327636719,240.26121520996094,177.3443603515625,115.94319915771484,,454.067138671875,19.452186584472656,152.11863708496094,20.958555221557617,56.68893051147461,284.58294677734375,13.210640907287598,554.1325073242188,44.01841354370117,29.601116180419922,42.902366638183594,24.582242965698242,152.567626953125,71.39112854003906,11.037940979003906,162.91455078125,263.80072021484375,64.71609497070312,53.32939910888672,197.52963256835938,442.0005798339844,40.61684036254883,58.14278793334961,113.04241180419922,,68.12273406982422,,17.84482192993164,5.049047946929932,67.81220245361328,509.2754821777344
2009-02-03,189.8860626220703,42.73188018798828,93.85939025878906,94.37449645996094,387.5157165527344,90.44990539550781,91.77117156982422,71.05060577392578,389.6067199707031,239.18820190429688,177.6675567626953,116.20146942138672,,469.5777282714844,20.273799896240234,154.7666473388672,21.781726837158203,57.74380874633789,290.4079895019531,12.694220542907715,554.1958618164062,43.44818878173828,28.74114418029785,43.80896759033203,24.979215621948242,150.42523193359375,69.7419662475586,10.925960540771484,174.12152099609375,267.7418518066406,64.05065155029297,53.634620666503906,200.6973876953125,442.0005798339844,39.51670837402344,59.18454360961914,111.75455474853516,,67.52128601074219,,17.840782165527344,5.079753875732422,67.39199829101562,524.3203125
2009-02-04,183.99815368652344,42.73188018798828,93.6340560913086,94.45122528076172,387.3748779296875,90.42433166503906,92.14924621582031,70.98771667480469,388.5388488769531,238.35157775878906,180.1146240234375,116.12442779541016,,481.0140075683594,20.562469482421875,157.65846252441406,22.586402893066406,58.99371337890625,290.6969909667969,12.575045585632324,553.943359375,43.23320007324219,29.103233337402344,43.68223190307617,25.413890838623047,149.5421142578125,67.53388214111328,11.489057540893555,176.53521728515625,271.7258605957031,62.37589645385742,51.30389404296875,202.0549774169922,442.0005798339844,38.9886474609375,58.83729553222656,111.07229614257812,,67.69688415527344,,17.80840301513672,5.044661045074463,67.46617889404297,540.7123413085938
2009-02-05,176.6382293701172,42.82637023925781,90.67658996582031,94.66780853271484,386.7180480957031,90.42433166503906,91.97702026367188,70.4757308959961,398.63946533203125,231.54986572265625,179.14501953125,113.78681945800781,,475.41168212890625,20.100595474243164,157.6236572265625,22.484657287597656,58.82530975341797,286.5394592285156,11.7499361038208,551.2297973632812,42.11147689819336,29.14849853515625,42.86338424682617,25.265705108642578,149.29681396484375,67.41478729248047,11.633028030395508,181.9438018798828,269.3055419921875,58.92659378051758,51.331626892089844,198.66094970703125,442.0005798339844,38.24055862426758,58.96562194824219,109.81678771972656,,68.68470001220703,,17.72341537475586,5.079753875732422,64.50007629394531,518.3023681640625
2009-02-06,177.79629516601562,43.121646881103516,94.413330078125,95.3447036743164,390.4247131347656,92.21391296386719,93.98080444335938,72.39796447753906,408.38409423828125,232.386474609375,176.55941772460938,116.78131866455078,,478.6527099609375,19.70088768005371,160.8987579345703,23.215341567993164,60.56719207763672,299.00115966796875,11.501952171325684,555.36328125,43.373409271240234,29.917943954467773,43.72122573852539,25.606534957885742,148.7734375,68.75244140625,11.933773040771484,191.86526489257812,277.1878356933594,60.92298889160156,52.21953582763672,196.54917907714844,442.0005798339844,38.856632232666016,61.46435546875,112.81634521484375,,69.54515838623047,,17.923734664916992,4.9262213706970215,65.7359390258789,518.8861694335938
2009-02-09,187.86209106445312,43.26337814331055,96.70417785644531,98.51246643066406,387.6094970703125,93.54330444335938,96.41307067871094,75.89209747314453,413.8570861816406,245.298828125,177.6213836669922,118.88335418701172,,497.8672180175781,20.082828521728516,159.57476806640625,22.15168571472168,64.21495056152344,308.9725646972656,12.832049369812012,558.8026733398438,43.87819290161133,31.094741821289062,44.09166717529297,25.621341705322266,149.93460083007812,70.63984680175781,12.775217056274414,194.04652404785156,285.1986389160156,60.967323303222656,51.0819091796875,196.20977783203125,442.0005798339844,40.44081115722656,64.6727066040039,111.37104797363281,,69.72076416015625,,18.152385711669922,5.1981940269470215,67.57738494873047,534.6044921875
2009-02-10,197.04037475585938,42.60196304321289,98.50682830810547,101.28314971923828,393.0992431640625,92.1883544921875,97.80355834960938,75.6316146850586,413.234130859375,254.0828399658203,179.79144287109375,118.5480728149414,,508.42376708984375,19.780834197998047,159.99290466308594,21.726226806640625,63.5988655090332,311.69610595703125,13.075525283813477,560.7276611328125,44.27079391479492,31.094741821289062,44.033180236816406,25.57689666748047,152.6002960205078,68.98148345947266,12.596049308776855,193.26699829101562,284.25616455078125,62.67535400390625,52.71896743774414,195.30471801757812,442.0005798339844,39.56071472167969,64.72554779052734,112.80419158935547,,72.94756317138672,,18.158456802368164,4.978860378265381,69.44353485107422,546.460693359375
2009-02-11,199.32411193847656,42.56653594970703,96.65723419189453,98.96372985839844,394.69451904296875,92.2650146484375,97.36666870117188,77.41911315917969,395.9696960449219,250.77294921875,177.6213836669922,117.95919036865234,,511.6647644042969,19.61650848388672,158.94761657714844,21.27302360534668,62.65034484863281,307.09393310546875,12.705802917480469,569.531494140625,43.644493103027344,31.728416442871094,43.27280807495117,25.636165618896484,149.2804412841797,68.09278869628906,12.167329788208008,185.84129333496094,288.49725341796875,62.18735885620117,51.831077575683594,195.49331665039062,442.0005798339844,39.56071472167969,65.70693969726562,112.73555755615234,,70.6251449584961,,18.326406478881836,5.031500816345215,68.14588928222656,567.927490234375
